In which country is your primary residence?,Which of the following age groups best describes you?,What is the highest level of education you've achieved?,Gender: How do you identify? - Selected Choice,The organization I work for is best classified as a:,What is your primary role? - Selected Choice,For how many years have you been in your current role?,What position did you hold prior to this? - Selected Choice,How would you rate your job satisfaction in your current role?,What would cause you to leave your current employer for a new job? Please select the top option besides pay/benefits. - Selected Choice,Which of the following best describes your industry?,Which of the following best describes your current job level?,How many people does your organization currently employ?,What department does your role fall under? - Selected Choice,"Thinking about your current role, what tasks are most time consuming? (Please assign a percentage to each feature based on importance; total must add up to 100). - Data preparation","Thinking about your current role, what tasks are most time consuming? (Please assign a percentage to each feature based on importance; total must add up to 100). - Data cleansing","Thinking about your current role, what tasks are most time consuming? (Please assign a percentage to each feature based on importance; total must add up to 100). - Data visualization","Thinking about your current role, what tasks are most time consuming? (Please assign a percentage to each feature based on importance; total must add up to 100). - Model selection","Thinking about your current role, what tasks are most time consuming? (Please assign a percentage to each feature based on importance; total must add up to 100). - Model training","Thinking about your current role, what tasks are most time consuming? (Please assign a percentage to each feature based on importance; total must add up to 100). - Deploying models","Thinking about your current role, what tasks are most time consuming? (Please assign a percentage to each feature based on importance; total must add up to 100). - Reporting and presentation","Thinking about your current role, what tasks are most time consuming? (Please assign a percentage to each feature based on importance; total must add up to 100). - Other (please indicate)","Does your organization allow the use of open-source software (Python/R libraries such as pandas, NumPy, etc.)?",What kinds of measures or tools does your company use to secure its software supply chains? (Select all that apply). - Selected Choice,How does your organization ensure the open-source packages are secure and meet enterprise security standards? (Select all that apply). - Selected Choice,What roadblocks are preventing your organization's use of open-source? (Select all that apply). - Selected Choice,Does your institution encourage you/your team to contribute code to open-source projects?,How do they encourage you/your team to contribute code to open-source projects?  (Select all that apply). - Selected Choice,Which of the following data science/ML tools are used inside your organization? - AWS Sagemaker,Which of the following data science/ML tools are used inside your organization? - Alteryx,Which of the following data science/ML tools are used inside your organization? - Anaconda,Which of the following data science/ML tools are used inside your organization? - Azure ML Studio,Which of the following data science/ML tools are used inside your organization? - Cloudera CDSW,Which of the following data science/ML tools are used inside your organization? - Comet,Which of the following data science/ML tools are used inside your organization? - DataBricks,Which of the following data science/ML tools are used inside your organization? - Dataiku,Which of the following data science/ML tools are used inside your organization? - DataRobot,Which of the following data science/ML tools are used inside your organization? - Domino,Which of the following data science/ML tools are used inside your organization? - Explorium,Which of the following data science/ML tools are used inside your organization? - GitHub,Which of the following data science/ML tools are used inside your organization? - Google AI Platform,Which of the following data science/ML tools are used inside your organization? - Google BigQuery,Which of the following data science/ML tools are used inside your organization? - Google Colab,Which of the following data science/ML tools are used inside your organization? - H20,Which of the following data science/ML tools are used inside your organization? - IBM Watson Studio,Which of the following data science/ML tools are used inside your organization? - JFrog Artifactory,Which of the following data science/ML tools are used inside your organization? - KNIME,Which of the following data science/ML tools are used inside your organization? - Looker,Which of the following data science/ML tools are used inside your organization? - MLFlow,Which of the following data science/ML tools are used inside your organization? - Nexus Sonotype,Which of the following data science/ML tools are used inside your organization? - PowerBI,Which of the following data science/ML tools are used inside your organization? - RStudio,Which of the following data science/ML tools are used inside your organization? - RapidMiner,Which of the following data science/ML tools are used inside your organization? - SAS,Which of the following data science/ML tools are used inside your organization? - Snowflake,Which of the following data science/ML tools are used inside your organization? - Stack Overflow,Which of the following data science/ML tools are used inside your organization? - Tableau,Which of the following data science/ML tools are used inside your organization? - Weights & Biases,Which of the following data science/ML tools are used inside your organization? - Other (please specify),Has your organization scaled back the use of open-source software in the past year due to concerns around security?,How much control do IT users have over the open-source tools and packages your company uses?,What kinds of measures or tools do you or your institution use to ensure fairness and mitigate bias in data sets and models? - Selected Choice,What kinds of measures or tools do you or your institution use to address model explainability and interpretability? (Select all that apply). - Selected Choice,Where do you conduct most of your model development and training?,Where do you deploy your models into production?,What roadblocks do you face when moving models to a production environment? (Select all that apply). - Selected Choice,"In your opinion, what are the most important skills/areas of expertise missing in the data science/ML area of your organization? (Select all that apply). - Selected Choice",Do you believe the government should play a larger role in strengthening technological innovation and manufacturing in your country?,Which of the following governmental incentives do you support? (Select all that apply).,Attracting and retaining employees has challenged the technology industry more than ever before. How concerned is your organization about the potential impact of a talent shortage?,What are you most concerned about with regard to the current workforce talent shortage? Please select your top three concerns. - Selected Choice,Which of the following steps is your organization taking to address the current workforce talent shortage? (Select all that apply). - Selected Choice,What do you think are the biggest barriers to the successful enterprise adoption of data science? (Select all that apply). - Selected Choice,Which of the following best describes your specialization or field of research?,"What topics, tools, or skills is your institution teaching students of data science and machine learning? (Select all that apply).",How often is bias in AI/ML/data science taught in classes or lectures?,What types of AI/ML/data science bias are taught in classes or lectures? (Select all that apply). - Selected Choice,What types of bias have you personally encountered in your work? (Select all that apply). - Selected Choice,How often are topics related to open-source security taught in classes or lectures?,"What topics, tools, or skills are in covered your courses in preparation for entering the data science/ML field? (Select all that apply).",How often is bias in AI/ML/data science discussed in classes or lectures?,What types of AI/ML/data science bias are covered in your classes or lectures? (Select all that apply). - Selected Choice,What types of bias have you personally encountered in your work? (Select all that apply). - Selected Choice,"In your opinion, what is the biggest obstacle to obtaining the experience required for a career in data science or related fields? - Selected Choice",How often are topics related to open-source security taught in classes or lectures?,What is the ideal setting that you would like to work in? - Selected Choice,How often do you use the following languages? - Python,How often do you use the following languages? - R,How often do you use the following languages? - Java,How often do you use the following languages? - JavaScript,How often do you use the following languages? - C/C++,How often do you use the following languages? - C#,How often do you use the following languages? - Julia,How often do you use the following languages? - HTML/CSS,How often do you use the following languages? - Bash/Shell,How often do you use the following languages? - SQL,How often do you use the following languages? - Go,How often do you use the following languages? - PHP,How often do you use the following languages? - Rust,How often do you use the following languages? - TypeScript,How often do you use the following languages? - Other (please indicate below),What do you value most about open-source technology? (Please assign a percentage to each feature based on importance; total must add up to 100). - Speed of innovation,What do you value most about open-source technology? (Please assign a percentage to each feature based on importance; total must add up to 100). - Most economical option,What do you value most about open-source technology? (Please assign a percentage to each feature based on importance; total must add up to 100). - Most useful tools for my needs,What do you value most about open-source technology? (Please assign a percentage to each feature based on importance; total must add up to 100). - Avoid vendor lock-in,What do you value most about open-source technology? (Please assign a percentage to each feature based on importance; total must add up to 100). - Product quality,What do you value most about open-source technology? (Please assign a percentage to each feature based on importance; total must add up to 100). - Offers security,What do you value most about open-source technology? (Please assign a percentage to each feature based on importance; total must add up to 100). - Other (please indicate),What should an AutoML tool do for data scientists? Please drag answers to rank from most important to least important. (1=most important) - Enable non-experts to train machine learning models,What should an AutoML tool do for data scientists? Please drag answers to rank from most important to least important. (1=most important) - Quickly and efficiently tune very many hyperparameters,What should an AutoML tool do for data scientists? Please drag answers to rank from most important to least important. (1=most important) - Help choose the best model types to solve specific problems,"What should an AutoML tool do for data scientists? Please drag answers to rank from most important to least important. (1=most important) - Speed up the ML pipeline by automating certain workflows (data cleaning, etc.)","What should an AutoML tool do for data scientists? Please drag answers to rank from most important to least important. (1=most important) - Tune the model once performance (such as accuracy, etc.) starts to degrade",What should an AutoML tool do for data scientists? Please drag answers to rank from most important to least important. (1=most important) - Other (please indicate),What do you think is the biggest problem in the data science/AI/ML space today? - Selected Choice,What tools and resources do you feel are lacking for data scientists who want to learn and develop their skills? (Select all that apply). - Selected Choice,How do you typically learn about new tools and topics relevant to your role? (Select all that apply). - Selected Choice,What are you most hoping to see from the data science industry this year? - Selected Choice,What do you believe is the biggest challenge in the open-source community today? - Selected Choice,"Have supply chain disruption problems, such as the ongoing chip shortage, impacted your access to computing resources?"
China,18-25,Bachelor's degree,Non-binary / third gender,Not-for-profit organization,Business Analyst,<1 years,,Moderately satisfied ,,Finance,Principal,1-200,Finance,100,0,0,0,0,0,0,0,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zimbabwe,18-25,Bachelor's degree,Male,Commercial (for-profit) entity,Developer,1-2 years,I was a student,Moderately satisfied ,More responsibility/opportunity for career advancement,Technology,Associate,"201-1,000",Research and Development  ,20,10,25,5,20,10,10,0,Yes,"Manual model and application audits,Vulnerability and security scanning software,We only use source-verified packages","We use a vulnerability scanner,Manual checks against a vulnerability database",,Yes,Team members dedicated to contributing to OS projects,Plans to Use,,Currently Using,,,,,,,,,Currently Using,,,,,,,,,,,,,,,Currently Using,Currently Using,Currently Using,,,"No, we have not scaled back",IT controls all company open-source tools and packages,"We have a Center of Excellence,We evaluate data collection methods according to internally-set standards,We manually assess data sets for fairness and bias,We perform a suite of statistical fairness tests","We use statistical inferential tests to assess variable fidelity,We perform a series of controlled tests to assess model interpretability",Local laptop,On-premises local server,"Re-coding models from Python/R to another language,Re-coding models from another language to Python/R,Model decay or data drift","Business knowledge,Communication skills,Probability and statistics,Advanced mathematics,Data visualization,Business analytics,Big data management,Ethics in data science/machine learning,Machine learning,Deep learning,NLP,Python,R,SQL,Development languages in addition to Python/R",Yes,"More funding for technology companies,More funding for STEM/tech schooling",Very concerned,"Customer service ,Our ability to meet business demands ,Ability to recruit/retain technical talent ","Permitting or expanding remote work options,Partner with schools/universities to encourage talent to apply,Train current employees,Improve benefits",Insufficient investment in data engineering and tooling to enable the production of good models,,,,,,,,,,,,,,Always,Frequently,Always,Always,Sometimes,Sometimes,Never,Frequently,Frequently,Frequently,,Sometimes,Sometimes,Frequently,,20,10,15,15,20,20,0,5,2,4,1,3,6,Lack of diversity and inclusion in the profession,"Community engagement and learning platforms,Tailored learning paths,Hands-on projects,Mentorship opportunities","Reading technical books, blogs, newsletters, and papers,Free video content (e.g. YouTube),Paid online courses (e.g. Coursera, EdX),Paid university courses,Community platforms and forums",More resources given to data science teams within organizations,Security vulnerabilities,No
Colombia,42-57,Master's degree,Male,Government agency,Business Analyst,1-2 years,Professor/Instructor/Researcher,Very satisfied ,More access to professional training/development,Government,Senior,"1,001-3,000",Finance,20,30,10,10,0,0,30,0,Yes,"Manual model and application audits,Vulnerability and security scanning software,We only use source-verified packages","We use a managed repository,Manual checks against a vulnerability database",,No,,I'm Not Sure,I'm Not Sure,Plans to Use,Currently Using,I'm Not Sure,I'm Not Sure,I'm Not Sure,I'm Not Sure,I'm Not Sure,I'm Not Sure,I'm Not Sure,I'm Not Sure,I'm Not Sure,I'm Not Sure,I'm Not Sure,I'm Not Sure,I'm Not Sure,I'm Not Sure,I'm Not Sure,I'm Not Sure,I'm Not Sure,I'm Not Sure,Currently Using,Currently Using,I'm Not Sure,Currently Using,I'm Not Sure,I'm Not Sure,I'm Not Sure,I'm Not Sure,,I'm not sure,IT controls most company open-source tools and packages,"We have a Center of Excellence,We evaluate data collection methods according to internally-set standards",I'm not sure,On-premises local server,On-premises local server,Securing network connectivity,"Data visualization,Big data management,Machine learning,Deep learning,Python,R",Yes,More funding for STEM/tech schooling,Slightly concerned,,Permitting or expanding remote work options,"Insufficient talent or headcount in the data science area,Security concerns",,,,,,,,,,,,,,Frequently,Rarely,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,,50,20,20,0,0,10,0,3,2,1,5,4,6,Social impacts from bias in data and models,"Tailored learning paths,Hands-on projects","Reading technical books, blogs, newsletters, and papers,Free video content (e.g. YouTube),Paid online courses (e.g. Coursera, EdX),Community platforms and forums",New optimized models that allow for more complex computations to be conducted faster,Security vulnerabilities,I'm not sure
Algeria,42-57,No degree,Male,Not-for-profit organization,Research Scientist,3-4 years,,Slightly satisfied ,More access to professional training/development,Media,Manager,"201-1,000",Data Science ,20,10,30,0,20,10,10,0,Yes,"Vulnerability and security scanning software,We create and use custom and proprietary software",We are not securing our open-source pipeline,,Yes,Team members dedicated to contributing to OS projects,Interested In,Interested In,Interested In,Interested In,Not Interested In,,Interested In,Interested In,Interested In,Interested In,Interested In,Interested In,Plans to Use,Interested In,Interested In,Interested In,Interested In,Interested In,Interested In,Plans to Use,Plans to Use,,Interested In,Interested In,Interested In,Interested In,Plans to Use,Interested In,Interested In,Interested In,,"Yes, we scaled back after the Log4j vulnerability",IT controls about 50% of company open-source tools and packages,We perform a suite of statistical fairness tests,"We perform a series of controlled tests to assess model interpretability,Model outcomes must be applicable to all related groups and treatments in test sample (i.e., no cherry picking data)",Local laptop,On-premises local server,Access to compute resources,"Engineering skills,Probability and statistics",Yes,More funding for STEM/tech schooling,Slightly concerned,,"Partner with schools/universities to encourage talent to apply,Train current employees,Increase salaries",Insufficient talent or headcount in the data science area,,,,,,,,,,,,,,Sometimes,Sometimes,Sometimes,Frequently,Frequently,Sometimes,Sometimes,Sometimes,Frequently,Sometimes,Sometimes,Frequently,Frequently,Frequently,,20,10,10,30,20,10,0,1,3,2,5,4,6,Advanced information warfare ,"Tailored learning paths,Hands-on projects","Paid online courses (e.g. Coursera, EdX),Paid university courses",New optimized models that allow for more complex computations to be conducted faster,Public trust,Yes
Nigeria,26-41,Bachelor's degree,Male,Educational institution,System Administrator ,7-8 years,,Slightly satisfied ,More access to professional training/development,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Education,"Engineering skills,Probability and statistics,Machine learning,Data visualization,Python","Often, but only during a specific class about ethics. ","Algorithmic bias,Sample bias",I have not encountered bias,"Sometimes, when there is a specific lecture",,,,,,,,Frequently,,,,,Sometimes,,,,Frequently,,Frequently,,,,20,10,20,20,20,10,0,3,2,4,1,6,5,Lack of diversity and inclusion in the profession,"Tailored learning paths,Mentorship opportunities","Reading technical books, blogs, newsletters, and papers,Free video content (e.g. YouTube),Paid online courses (e.g. Coursera, EdX)",More resources given to data science teams within organizations,Talent shortage,I'm not sure
Philippines,26-41,Bachelor's degree,Male,Commercial (for-profit) entity,Data Engineer,1-2 years,,Moderately satisfied ,N/A - I would not leave my current position,Technology,Associate,"5,001-10,000",Operations,0,0,0,0,0,0,0,100,Yes,I'm not sure,I'm not sure or not aware of any measures,,I'm not sure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,42-57,Bachelor's degree,Female,Commercial (for-profit) entity,Data Engineer,10+ years,,Very satisfied ,N/A - I would not leave my current position,Electronics,Manager,"201-1,000",Research and Development  ,10,5,5,10,30,30,10,0,Yes,"Manual model and application audits,Vulnerability and security scanning software,We have and use SBOMs","We use a vulnerability scanner,We use a managed repository",,No,,Interested In,Interested In,Plans to Use,Plans to Use,,Plans to Use,Plans to Use,,,,Interested In,Interested In,,Interested In,,Plans to Use,,,,,,,,,Plans to Use,,,Interested In,,,,"No, we have not scaled back",IT controls minimal company open-source tools and packages,"We evaluate data collection methods according to internally-set standards,We perform a suite of statistical fairness tests","We use statistical inferential tests to assess variable fidelity,We perform a series of controlled tests to assess model interpretability",On-premises local server,On-premises local server,"Meeting IT/InfoSec standards,Access to compute resources,Moving to the cloud","Engineering skills,Computer vision/image processing,Ethics in data science/machine learning,Computer systems,Model deployment,Python",Yes,"More funding for technology companies,More funding for STEM/tech schooling",Very concerned,"Recruiting and talent acquisition,Diversity and inclusion hiring objectives ,Ability to recruit/retain technical talent ","Partner with schools/universities to encourage talent to apply,Train current employees,Increase salaries,Improve benefits","Insufficient investment in data engineering and tooling to enable the production of good models,Insufficient talent or headcount in the data science area",,,,,,,,,,,,,,Frequently,Sometimes,,Sometimes,,Sometimes,,Frequently,,Sometimes,,Sometimes,Frequently,,,20,5,20,5,25,25,0,2,3,1,4,5,6,Lack of diversity and inclusion in the profession,"Community engagement and learning platforms,Tailored learning paths,Mentorship opportunities","Free video content (e.g. YouTube),Paid online courses (e.g. Coursera, EdX)",More resources given to data science teams within organizations,Security vulnerabilities,No
Nigeria,26-41,Bachelor's degree,Male,Educational institution,Professor/Instructor/Researcher,,,Moderately satisfied ,More responsibility/opportunity for career advancement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mathematics,"Communication skills,Probability and statistics",It hasn't come up in any discussions or lectures.,AI/ML/data science bias is not taught in my classes or lectures,I have not encountered bias,It hasn't come up in any discussions or lectures,,,,,,,,Frequently,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nigeria,42-57,Bachelor's degree,Male,Government agency,Developer,7-8 years,,Moderately satisfied ,More access to professional training/development,Healthcare,Senior,"1,001-3,000",IT,50,12,1,4,8,5,20,0,Yes,None currently,,,No,,,,Currently Using,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes, we scaled back after the Log4j vulnerability",IT controls all company open-source tools and packages,We manually assess data sets for fairness and bias,None currently,On-premises local server,On-premises local server,Meeting IT/InfoSec standards,"Business knowledge,Engineering skills,Probability and statistics,Advanced mathematics,Data visualization,Computer vision/image processing,Deep learning,Python",Yes,"More funding for technology companies,More funding for STEM/tech schooling",Not at all concerned,,We are not taking any action to address the current workforce talent shortage,"Insufficient investment in data engineering and tooling to enable the production of good models,Insufficient talent or headcount in the data science area",,,,,,,,,,,,,,Rarely,,,,,Never,,,,Always,,,,,,70,30,0,0,0,0,0,3,4,1,2,5,6,A reduction in job opportunities caused by automation,Hands-on projects,"Reading technical books, blogs, newsletters, and papers,Free video content (e.g. YouTube),Paid online courses (e.g. Coursera, EdX)",Further innovation in the open-source data science community,Security vulnerabilities,I'm not sure
United States,26-41,Bachelor's degree,Male,Government agency,DevOps,,,Very satisfied ,More access to professional training/development,Technology,Entry-level,1-200,Data Science ,10,10,10,10,20,20,20,0,Yes,"We create and use custom and proprietary software,We have and use SBOMs",We use a vulnerability scanner,,Yes,Funding specific to OS project development,,Plans to Use,Currently Using,,,,Plans to Use,Currently Using,,,Interested In,,,Plans to Use,,Currently Using,,,,Currently Using,,Interested In,Interested In,,,Plans to Use,,Currently Using,,,,"No, we have increased use",IT controls about 50% of company open-source tools and packages,We have a Center of Excellence,"Model outcomes must be applicable to all related groups and treatments in test sample (i.e., no cherry picking data)",On-premises local server,On-premises local server,"Re-coding models from another language to Python/R,Securing data connectivity,Moving to the cloud","Probability and statistics,Data visualization,Machine learning,NLP,Python",Yes,More funding for STEM/tech schooling,Very concerned,"Recruiting and talent acquisition,Our ability to meet business demands ,Ability to recruit/retain technical talent ","Partner with schools/universities to encourage talent to apply,Train current employees,Improve benefits","Insufficient investment in data engineering and tooling to enable the production of good models,Insufficient talent or headcount in the data science area",,,,,,,,,,,,,,Always,Sometimes,Frequently,,Sometimes,Frequently,Always,,Sometimes,,,Always,,,,20,5,20,5,30,20,0,2,4,3,1,5,6,Advanced information warfare ,Tailored learning paths,"Free video content (e.g. YouTube),Paid online courses (e.g. Coursera, EdX)",Further innovation in the open-source data science community,Security vulnerabilities,No
Andorra,26-41,Bachelor's degree,Female,Not-for-profit organization,Product Manager,5-6 years,,Extremely satisfied,More access to professional training/development,Professional Services,Senior,"1,001-3,000",Operations,10,10,10,10,20,20,20,0,Yes,Manual model and application audits,Manual checks against a vulnerability database,,Yes,Additional time dedicated to contributing to OS projects,Currently Using,Plans to Use,Interested In,Interested In,Currently Using,Interested In,Interested In,Currently Using,Currently Using,Interested In,Plans to Use,Currently Using,Interested In,Currently Using,Plans to Use,Currently Using,Interested In,Plans to Use,Currently Using,Currently Using,Plans to Use,Currently Using,Interested In,Currently Using,Interested In,Currently Using,Currently Using,Plans to Use,Plans to Use,Currently Using,,"Yes, we scaled back before the Log4j vulnerability",IT controls about 50% of company open-source tools and packages,We evaluate data collection methods according to internally-set standards,We perform a series of controlled tests to assess model interpretability,Local desktop/workstation,On-premises local server,Re-coding models from Python/R to another language,"Engineering skills,NLP",Yes,More funding for STEM/tech schooling,Extremely concerned,"Our ability to meet business demands ,Diversity and inclusion hiring objectives ,Ability to recruit/retain technical talent ","We are not taking any action to address the current workforce talent shortage,Increase salaries,Improve benefits",Insufficient investment in data engineering and tooling to enable the production of good models,,,,,,,,,,,,,,Rarely,Rarely,Frequently,Rarely,Sometimes,Rarely,Rarely,Frequently,Rarely,Frequently,Rarely,Sometimes,Sometimes,Sometimes,,10,10,20,10,20,30,0,1,3,4,5,2,6,Social impacts from bias in data and models,Tailored learning paths,"Reading technical books, blogs, newsletters, and papers,Paid university courses",More resources given to data science teams within organizations,Talent shortage,Yes
India,18-25,Bachelor's degree,Female,,Student,10+ years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Communication skills,Development languages in addition to Python/R,Engineering skills,Probability and statistics,Machine learning,Advanced mathematics,Data visualization,Computer vision/image processing,Python,R,JavaScript,SQL,Proprietary tools (ex. Tableau, Google Colab, SAS, MATLAB, etc)","Rarely, only if there is a one-off conversation or question","Algorithmic bias,Sample bias",Sample bias,Lack of social capital or mentor relationships,"Sometimes, when there is a specific lecture",An established startup in growth mode,Frequently,Frequently,Frequently,Sometimes,Frequently,Rarely,Never,Sometimes,Rarely,Frequently,Never,Sometimes,Never,Never,,40,30,20,4,4,2,0,,,,,,,Impacts to individual privacy,"Community engagement and learning platforms,Tailored learning paths,Hands-on projects,Mentorship opportunities","Reading technical books, blogs, newsletters, and papers,Free video content (e.g. YouTube),Community platforms and forums",More resources given to data science teams within organizations,Security vulnerabilities,I'm not sure
United States,18-25,Bachelor's degree,Male,Commercial (for-profit) entity,Business Analyst,<1 years,I was a student,Very satisfied ,N/A - I would not leave my current position,Research & Development,Associate,"201-1,000",Research and Development  ,20,20,10,10,10,10,20,0,Yes,"Vulnerability and security scanning software,We create and use custom and proprietary software,We have and use SBOMs","We use a managed repository,Manual checks against a vulnerability database",,Yes,"Funding specific to OS project development,Team members dedicated to contributing to OS projects",Plans to Use,Interested In,Currently Using,Plans to Use,Currently Using,Interested In,Plans to Use,Interested In,Currently Using,Plans to Use,Currently Using,Interested In,Plans to Use,Interested In,Plans to Use,Currently Using,Plans to Use,Currently Using,Plans to Use,,Plans to Use,Interested In,Currently Using,Plans to Use,Interested In,Plans to Use,Currently Using,Interested In,Currently Using,Plans to Use,,"No, we have not scaled back",IT controls about 50% of company open-source tools and packages,"We have a Center of Excellence,We manually assess data sets for fairness and bias,We perform a suite of statistical fairness tests","We only use low-interpretability models in low-risk scenarios,Model outcomes must be applicable to all related groups and treatments in test sample (i.e., no cherry picking data)",Local desktop/workstation,On-premises local server,"Re-coding models from another language to Python/R,Securing network connectivity,Managing package dependencies and environments,A skills gap in my organization (Data engineering, Docker, Kubernetes, etc.)","Business knowledge,Communication skills,Data visualization,Computer vision/image processing,Big data management,Computer systems",Yes,"More funding for technology companies,More funding for STEM/tech schooling,More regulation of big tech companies ",Very concerned,"Employee turnover,Recruiting and talent acquisition,Ability to recruit/retain technical talent ","Train current employees,Increase salaries,Improve benefits",Insufficient talent or headcount in the data science area,,,,,,,,,,,,,,Frequently,Sometimes,Rarely,Always,Frequently,Always,Rarely,Frequently,Rarely,Sometimes,Frequently,Sometimes,Frequently,Rarely,,10,10,20,10,30,20,0,4,1,3,2,5,6,Advanced information warfare ,"Community engagement and learning platforms,Tailored learning paths,Hands-on projects,Mentorship opportunities","Reading technical books, blogs, newsletters, and papers,Free video content (e.g. YouTube),Paid online courses (e.g. Coursera, EdX),Paid university courses,Community platforms and forums",New optimized models that allow for more complex computations to be conducted faster,Undermanagement ,No
United States,18-25,Bachelor's degree,Male,Commercial (for-profit) entity,Data Scientist,,,Very satisfied ,N/A - I would not leave my current position,Retail,Associate,"201-1,000",Data Science ,10,20,10,10,20,10,20,0,Yes,"Manual model and application audits,We have and use SBOMs,We only use source-verified packages","We use a vulnerability scanner,We use a managed repository,Manual checks against a vulnerability database",,Yes,"Additional time dedicated to contributing to OS projects,Team members dedicated to contributing to OS projects",Plans to Use,Currently Using,Plans to Use,Interested In,Currently Using,Interested In,Plans to Use,Currently Using,Plans to Use,Currently Using,Plans to Use,Interested In,Interested In,Plans to Use,Currently Using,Plans to Use,Currently Using,Plans to Use,Interested In,Plans to Use,Interested In,Plans to Use,Currently Using,Plans to Use,Currently Using,Interested In,Plans to Use,Currently Using,Plans to Use,Interested In,,"Yes, we scaled back after the Log4j vulnerability",IT controls most company open-source tools and packages,"We have a Center of Excellence,We manually assess data sets for fairness and bias,We perform a suite of statistical fairness tests","We only use low-interpretability models in low-risk scenarios,We perform a series of controlled tests to assess model interpretability",Local laptop,On-premises local server,"Re-coding models from Python/R to another language,Access to compute resources,Securing network connectivity,Moving to the cloud","Probability and statistics,Advanced mathematics,Computer vision/image processing,Big data management,R",Yes,"More funding for STEM/tech schooling,More regulation of big tech companies ",Very concerned,"Recruiting and talent acquisition,Customer service ,Our ability to meet business demands ","Permitting or expanding remote work options,Partner with schools/universities to encourage talent to apply,Train current employees","Insufficient investment in data engineering and tooling to enable the production of good models,Insufficient talent or headcount in the data science area",,,,,,,,,,,,,,Sometimes,Frequently,Rarely,Frequently,Always,Frequently,Sometimes,Always,Frequently,Sometimes,Rarely,Sometimes,,Sometimes,,20,20,10,10,20,20,0,1,2,4,3,5,6,Social impacts from bias in data and models,"Community engagement and learning platforms,Tailored learning paths","Reading technical books, blogs, newsletters, and papers,Free video content (e.g. YouTube),Paid online courses (e.g. Coursera, EdX)",Further innovation in the open-source data science community,Talent shortage,No
United States,26-41,Bachelor's degree,Female,Commercial (for-profit) entity,Product Manager,7-8 years,,Very satisfied ,More responsibility/opportunity for career advancement,Automotive,Senior,"201-1,000",Operations,10,10,30,10,20,10,10,0,No,We create and use custom and proprietary software,,"Lack of knowledge or understanding,Organization doesn't have strong IT governance in place",No,,Plans to Use,,Currently Using,,Plans to Use,,Currently Using,Interested In,,Plans to Use,,,Currently Using,,,,Currently Using,,,,Currently Using,Plans to Use,,,,,Currently Using,,,,,,,We evaluate data collection methods according to internally-set standards,"We use statistical inferential tests to assess variable fidelity,We perform a series of controlled tests to assess model interpretability",On-premises local server,On-premises local server,"Meeting IT/InfoSec standards,Access to compute resources,Moving to the cloud","Engineering skills,Machine learning,Model deployment,Python",Yes,"More funding for technology companies,More funding for STEM/tech schooling",Very concerned,"Recruiting and talent acquisition,Our ability to meet business demands ,Ability to recruit/retain technical talent ","Partner with schools/universities to encourage talent to apply,Train current employees,Improve benefits","Insufficient investment in data engineering and tooling to enable the production of good models,Insufficient talent or headcount in the data science area",,,,,,,,,,,,,,Frequently,,Sometimes,,Sometimes,,Frequently,Sometimes,,,Sometimes,,,,,30,5,10,5,10,40,0,3,4,1,2,5,6,Lack of diversity and inclusion in the profession,"Community engagement and learning platforms,Tailored learning paths","Reading technical books, blogs, newsletters, and papers,Free video content (e.g. YouTube)",New optimized models that allow for more complex computations to be conducted faster,Security vulnerabilities,No
Austria,26-41,Master's degree,Female,Educational institution,Applied Scientist,3-4 years,,Very satisfied ,More access to professional training/development,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Astronomy,"Business knowledge,Engineering skills,Probability and statistics,Big data management,Data visualization,Ethics in data science/machine learning,Computer vision/image processing","Often, but only during a specific class about ethics. ","Algorithmic bias,Sample bias,Measurement bias,Exclusion bias","Algorithmic bias,Sample bias,Measurement bias","Sometimes, when there is a specific lecture",,,,,,,,Rarely,Sometimes,Rarely,Rarely,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Rarely,Sometimes,Rarely,Rarely,Sometimes,,15,15,10,20,30,10,0,4,3,5,2,1,6,Social impacts from bias in data and models,"Community engagement and learning platforms,Tailored learning paths","Reading technical books, blogs, newsletters, and papers,Paid online courses (e.g. Coursera, EdX),Community platforms and forums",New optimized models that allow for more complex computations to be conducted faster,Talent shortage,No
